plan_id,user_id,subscription_date,expiration_date
9854,9854,2020-08-07,2021-08-07
9855,9855,2020-10-09,2021-10-09
9856,9856,2020-12-15,2021-12-15
9857,9857,2020-09-10,2021-09-10
9858,9858,2020-03-15,2021-03-15
9859,9859,2020-09-21,2021-09-21
9860,9860,2020-09-16,2021-09-16
9861,9861,2020-12-23,2021-12-23
9862,9862,2020-10-21,2021-10-21
9863,9863,2020-10-21,2021-10-21
9864,9864,2020-10-04,2021-10-04
9865,9865,2020-11-13,2021-11-13
9866,9866,2020-08-04,2021-08-04
9867,9867,2020-10-26,2021-10-26
9868,9868,2020-08-12,2021-08-12
9869,9869,2020-12-20,2021-12-20
9870,9870,2020-06-13,2021-06-13
9871,9871,2020-04-08,2021-04-08
9872,9872,2020-08-28,2021-08-28
9873,9873,2020-09-07,2021-09-07
9874,9874,2020-08-29,2021-08-29
9875,9875,2020-10-03,2021-10-03
9876,9876,2020-11-28,2021-11-28
9877,9877,2020-03-26,2021-03-26
9878,9878,2020-12-17,2021-12-17
9879,9879,2020-12-07,2021-12-07
9880,9880,2020-09-04,2021-09-04
9881,9881,2020-10-18,2021-10-18
9882,9882,2020-11-22,2021-11-22
9883,9883,2020-11-06,2021-11-06
9884,9884,2020-09-15,2021-09-15
9885,9885,2020-09-02,2021-09-02
9886,9886,2020-08-27,2021-08-27
9887,9887,2020-07-15,2021-07-15
9888,9888,2020-02-01,2021-01-31
9889,9889,2020-11-15,2021-11-15
9890,9890,2020-10-17,2021-10-17
9891,9891,2020-07-30,2021-07-30
9892,9892,2020-09-23,2021-09-23
9893,9893,2020-09-17,2021-09-17
9894,9894,2020-11-26,2021-11-26
9895,9895,2020-03-07,2021-03-07
9896,9896,2020-08-22,2021-08-22
9897,9897,2020-01-22,2021-01-21
9898,9898,2020-10-10,2021-10-10
9899,9899,2020-12-04,2021-12-04
9900,9900,2020-12-01,2021-12-01
9901,9901,2020-08-10,2021-08-10
9902,9902,2020-08-13,2021-08-13
9903,9903,2020-12-02,2021-12-02
9904,9904,2020-09-09,2021-09-09
9905,9905,2020-11-24,2021-11-24
9906,9906,2020-10-01,2021-10-01
9907,9907,2020-11-03,2021-11-03
9908,9908,2020-12-13,2021-12-13
9909,9909,2020-08-26,2021-08-26
9910,9910,2020-12-09,2021-12-09
9911,9911,2020-12-03,2021-12-03
9912,9912,2020-09-17,2021-09-17
9913,9913,2020-12-07,2021-12-07
9914,9914,2020-12-26,2021-12-26
9915,9915,2020-10-25,2021-10-25
9916,9916,2020-09-02,2021-09-02
9917,9917,2020-04-03,2021-04-03
9918,9918,2020-10-03,2021-10-03
9919,9919,2020-11-19,2021-11-19
9920,9920,2020-10-20,2021-10-20
9921,9921,2020-06-28,2021-06-28
9922,9922,2020-08-29,2021-08-29
9923,9923,2020-10-24,2021-10-24
9924,9924,2020-12-14,2021-12-14
9925,9925,2020-10-03,2021-10-03
9926,9926,2020-09-28,2021-09-28
9927,9927,2020-12-05,2021-12-05
9928,9928,2020-11-24,2021-11-24
9929,9929,2020-07-13,2021-07-13
9930,9930,2020-08-02,2021-08-02
9931,9931,2020-08-24,2021-08-24
9932,9932,2020-08-29,2021-08-29
9933,9933,2020-08-22,2021-08-22
9934,9934,2020-11-18,2021-11-18
9935,9935,2020-10-16,2021-10-16
9936,9936,2020-12-16,2021-12-16
9937,9937,2020-01-25,2021-01-24
9938,9938,2020-11-29,2021-11-29
9939,9939,2020-11-08,2021-11-08
9940,9940,2020-10-15,2021-10-15
9941,9941,2020-07-15,2021-07-15
9942,9942,2020-08-18,2021-08-18
9943,9943,2020-09-08,2021-09-08
9944,9944,2020-09-13,2021-09-13
9945,9945,2020-12-01,2021-12-01
9946,9946,2020-07-16,2021-07-16
9947,9947,2020-10-12,2021-10-12
9948,9948,2020-09-17,2021-09-17
9949,9949,2020-08-31,2021-08-31
9950,9950,2020-08-06,2021-08-06
9951,9951,2020-09-27,2021-09-27
9952,9952,2020-10-05,2021-10-05
9953,9953,2020-08-15,2021-08-15
9954,9954,2020-03-02,2021-03-02
9955,9955,2020-11-22,2021-11-22
9956,9956,2020-09-10,2021-09-10
9957,9957,2020-12-20,2021-12-20
9958,9958,2020-09-25,2021-09-25
9959,9959,2020-08-18,2021-08-18
9960,9960,2020-12-19,2021-12-19
9961,9961,2020-12-21,2021-12-21
9962,9962,2020-08-18,2021-08-18
9963,9963,2020-08-12,2021-08-12
9964,9964,2020-08-21,2021-08-21
9965,9965,2020-10-15,2021-10-15
9966,9966,2020-08-17,2021-08-17
9967,9967,2020-11-19,2021-11-19
9968,9968,2020-10-03,2021-10-03
9969,9969,2020-08-30,2021-08-30
9970,9970,2020-09-17,2021-09-17
9971,9971,2020-09-30,2021-09-30
9972,9972,2020-02-22,2021-02-21
9973,9973,2020-10-27,2021-10-27
9974,9974,2020-09-07,2021-09-07
9975,9975,2020-12-13,2021-12-13
9976,9976,2020-11-14,2021-11-14
9977,9977,2020-12-24,2021-12-24
9978,9978,2020-09-07,2021-09-07
9979,9979,2020-12-31,2021-12-31
9980,9980,2020-09-20,2021-09-20
9981,9981,2020-10-10,2021-10-10
9982,9982,2020-09-30,2021-09-30
9983,9983,2020-09-20,2021-09-20
9984,9984,2020-05-29,2021-05-29
9985,9985,2020-08-30,2021-08-30
9986,9986,2020-09-19,2021-09-19
9987,9987,2020-10-12,2021-10-12
9988,9988,2020-08-07,2021-08-07
9989,9989,2020-12-27,2021-12-27
9990,9990,2020-10-26,2021-10-26
9991,9991,2020-10-14,2021-10-14
9992,9992,2020-12-02,2021-12-02
9993,9993,2020-11-27,2021-11-27
9994,9994,2020-02-08,2021-02-07
9995,9995,2020-10-08,2021-10-08
9996,9996,2020-02-09,2021-02-08
9997,9997,2020-04-23,2021-04-23
9998,9998,2020-12-13,2021-12-13
9999,9999,2020-08-24,2021-08-24
10000,10000,2020-12-01,2021-12-01
10001,1,2021-10-25,2022-10-25
10002,2,2021-09-25,2022-09-25
10003,4,2021-10-19,2022-10-19
10004,5,2021-08-06,2022-08-06
10005,6,2021-09-29,2022-09-29
10006,7,2021-10-30,2022-10-30
10007,8,2021-10-15,2022-10-15
10008,9,2021-08-31,2022-08-31
10009,10,2021-03-08,2022-03-08
10010,11,2021-07-06,2022-07-06
10011,12,2021-08-21,2022-08-21
10012,13,2021-10-13,2022-10-13
10013,14,2021-09-19,2022-09-19
10014,15,2021-10-10,2022-10-10
10015,16,2021-08-07,2022-08-07
10016,17,2021-11-23,2022-11-23
10017,18,2021-12-15,2022-12-15
10018,19,2021-02-09,2022-02-09
10019,20,2021-09-25,2022-09-25
10020,21,2021-05-31,2022-05-31
10021,22,2021-08-29,2022-08-29
10022,23,2021-11-27,2022-11-27
10023,24,2021-10-12,2022-10-12
10024,26,2021-11-11,2022-11-11
10025,27,2021-08-03,2022-08-03
10026,28,2021-06-19,2022-06-19
10027,29,2021-12-26,2022-12-26
10028,30,2021-02-27,2022-02-27
10029,31,2021-10-10,2022-10-10
10030,32,2021-11-29,2022-11-29
10031,33,2021-10-15,2022-10-15
10032,34,2021-10-21,2022-10-21
10033,35,2021-02-26,2022-02-26
10034,36,2021-09-03,2022-09-03
10035,37,2021-12-10,2022-12-10
10036,38,2021-11-01,2022-11-01
10037,39,2021-12-01,2022-12-01
10038,40,2021-06-07,2022-06-07
10039,41,2021-09-28,2022-09-28
10040,42,2021-12-25,2022-12-25
10041,43,2021-10-22,2022-10-22
10042,44,2021-12-09,2022-12-09
10043,45,2021-09-17,2022-09-17
10044,46,2021-01-07,2022-01-07
10045,47,2021-08-30,2022-08-30
10046,48,2021-02-22,2022-02-22
10047,49,2021-08-17,2022-08-17
10048,50,2021-09-04,2022-09-04
10049,51,2021-08-27,2022-08-27
10050,52,2021-08-12,2022-08-12
10051,53,2021-08-28,2022-08-28
10052,54,2021-07-11,2022-07-11
10053,55,2021-11-10,2022-11-10
10054,56,2021-12-05,2022-12-05
10055,57,2021-12-22,2022-12-22
10056,58,2021-12-29,2022-12-29
10057,59,2021-09-17,2022-09-17
10058,60,2021-12-10,2022-12-10
10059,61,2021-06-19,2022-06-19
10060,62,2021-10-22,2022-10-22
10061,63,2021-10-02,2022-10-02
10062,64,2021-01-04,2022-01-04
10063,65,2021-09-16,2022-09-16
10064,66,2021-06-25,2022-06-25
10065,67,2021-10-20,2022-10-20
10066,68,2021-08-25,2022-08-25
10067,69,2021-01-27,2022-01-27
10068,70,2021-09-07,2022-09-07
10069,71,2021-08-15,2022-08-15
10070,72,2021-09-05,2022-09-05
10071,73,2021-12-04,2022-12-04
10072,74,2021-12-13,2022-12-13
10073,75,2021-10-02,2022-10-02
10074,76,2021-11-27,2022-11-27
10075,78,2021-09-22,2022-09-22
10076,79,2021-12-15,2022-12-15
10077,80,2021-12-28,2022-12-28
10078,81,2021-12-23,2022-12-23
10079,83,2021-06-01,2022-06-01
10080,84,2021-03-22,2022-03-22
10081,85,2021-11-05,2022-11-05
10082,86,2021-10-04,2022-10-04
10083,87,2021-09-22,2022-09-22
10084,88,2021-09-13,2022-09-13
10085,89,2021-08-05,2022-08-05
10086,90,2021-10-30,2022-10-30
10087,92,2021-11-29,2022-11-29
10088,93,2021-08-12,2022-08-12
10089,94,2021-10-10,2022-10-10
10090,95,2021-12-18,2022-12-18
10091,96,2021-10-20,2022-10-20
10092,97,2021-02-03,2022-02-03
10093,98,2021-10-17,2022-10-17
10094,99,2021-09-21,2022-09-21
10095,100,2021-12-26,2022-12-26
10096,101,2021-08-25,2022-08-25
10097,102,2021-08-11,2022-08-11
10098,103,2021-12-15,2022-12-15
10099,104,2021-10-07,2022-10-07
10100,105,2021-10-21,2022-10-21
10101,106,2021-05-28,2022-05-28
10102,107,2021-03-11,2022-03-11
10103,108,2021-09-13,2022-09-13
10104,109,2021-12-12,2022-12-12
10105,110,2021-11-12,2022-11-12
10106,111,2021-04-19,2022-04-19
10107,112,2021-06-13,2022-06-13
10108,113,2021-10-16,2022-10-16
10109,114,2021-12-08,2022-12-08
10110,115,2021-03-25,2022-03-25
10111,116,2021-05-07,2022-05-07
10112,117,2021-10-22,2022-10-22
10113,118,2021-11-10,2022-11-10
10114,119,2021-08-11,2022-08-11
10115,120,2021-12-02,2022-12-02
10116,121,2021-12-25,2022-12-25
10117,122,2021-12-07,2022-12-07
10118,123,2021-11-12,2022-11-12
10119,124,2021-11-30,2022-11-30
10120,125,2021-09-17,2022-09-17
10121,126,2021-08-27,2022-08-27
10122,127,2021-04-08,2022-04-08
10123,128,2021-07-16,2022-07-16
10124,129,2021-01-30,2022-01-30
10125,130,2021-11-17,2022-11-17
10126,131,2021-04-03,2022-04-03
10127,132,2021-06-06,2022-06-06
10128,133,2021-08-31,2022-08-31
10129,134,2021-05-07,2022-05-07
10130,135,2021-10-07,2022-10-07
10131,136,2021-11-07,2022-11-07
10132,137,2021-11-22,2022-11-22
10133,139,2021-09-02,2022-09-02
10134,142,2021-04-18,2022-04-18
10135,143,2021-12-09,2022-12-09
10136,144,2021-08-10,2022-08-10
10137,145,2021-09-23,2022-09-23
10138,146,2021-08-27,2022-08-27
10139,147,2021-12-05,2022-12-05
10140,148,2021-10-13,2022-10-13
10141,149,2021-12-07,2022-12-07
10142,150,2021-06-22,2022-06-22
10143,151,2021-12-11,2022-12-11
10144,152,2021-11-03,2022-11-03
10145,153,2021-10-10,2022-10-10
10146,154,2021-11-12,2022-11-12
10147,155,2021-03-31,2022-03-31
10148,156,2021-10-18,2022-10-18
10149,157,2021-04-22,2022-04-22
10150,158,2021-11-11,2022-11-11
10151,159,2021-09-17,2022-09-17
10152,160,2021-12-22,2022-12-22
10153,162,2021-08-06,2022-08-06
10154,163,2021-01-20,2022-01-20
10155,164,2021-12-08,2022-12-08
10156,166,2021-01-07,2022-01-07
10157,167,2021-12-31,2022-12-31
10158,168,2021-02-02,2022-02-02
10159,169,2021-11-25,2022-11-25
10160,170,2021-04-21,2022-04-21
10161,171,2021-10-28,2022-10-28
10162,172,2021-09-15,2022-09-15
10163,173,2021-08-12,2022-08-12
10164,174,2021-12-03,2022-12-03
10165,175,2021-12-05,2022-12-05
10166,176,2021-09-26,2022-09-26
10167,177,2021-12-09,2022-12-09
10168,178,2021-12-29,2022-12-29
10169,179,2021-10-25,2022-10-25
10170,180,2021-03-03,2022-03-03
10171,181,2021-10-12,2022-10-12
10172,182,2021-11-20,2022-11-20
10173,183,2021-09-13,2022-09-13
10174,184,2021-10-06,2022-10-06
10175,185,2021-09-01,2022-09-01
10176,186,2021-10-21,2022-10-21
10177,187,2021-08-30,2022-08-30
10178,188,2021-10-12,2022-10-12
10179,189,2021-07-22,2022-07-22
10180,190,2021-09-30,2022-09-30
10181,191,2021-08-15,2022-08-15
10182,192,2021-12-25,2022-12-25
10183,193,2021-08-14,2022-08-14
10184,194,2021-09-09,2022-09-09
10185,195,2021-08-30,2022-08-30
10186,196,2021-12-28,2022-12-28
10187,199,2021-04-05,2022-04-05
10188,200,2021-09-16,2022-09-16
10189,201,2021-11-30,2022-11-30
10190,202,2021-11-25,2022-11-25
10191,203,2021-11-22,2022-11-22
10192,204,2021-08-17,2022-08-17
10193,205,2021-11-20,2022-11-20
10194,206,2021-10-19,2022-10-19
10195,207,2021-12-08,2022-12-08
10196,208,2021-05-23,2022-05-23
10197,209,2021-10-03,2022-10-03
10198,210,2020-12-31,2021-12-31
10199,211,2021-03-12,2022-03-12
10200,213,2021-11-01,2022-11-01
10201,214,2021-11-10,2022-11-10
10202,215,2021-10-09,2022-10-09
10203,216,2021-10-18,2022-10-18
10204,217,2021-08-07,2022-08-07
10205,218,2021-12-02,2022-12-02
10206,219,2021-10-07,2022-10-07
10207,220,2021-10-30,2022-10-30
10208,221,2021-08-15,2022-08-15
10209,223,2021-02-27,2022-02-27
10210,224,2021-08-28,2022-08-28
10211,225,2021-10-31,2022-10-31
10212,226,2021-11-21,2022-11-21
10213,227,2021-12-02,2022-12-02
10214,228,2021-11-08,2022-11-08
10215,229,2021-01-15,2022-01-15
10216,230,2021-10-26,2022-10-26
10217,231,2021-10-24,2022-10-24
10218,232,2021-08-23,2022-08-23
10219,233,2021-12-24,2022-12-24
10220,234,2021-10-12,2022-10-12
10221,235,2021-10-15,2022-10-15
10222,236,2021-08-19,2022-08-19
10223,237,2021-12-13,2022-12-13
10224,238,2021-11-29,2022-11-29
10225,239,2021-01-26,2022-01-26
10226,240,2021-10-30,2022-10-30
10227,241,2021-11-06,2022-11-06
10228,242,2021-08-23,2022-08-23
10229,243,2021-09-19,2022-09-19
10230,244,2021-11-28,2022-11-28
10231,245,2021-08-13,2022-08-13
10232,246,2021-12-01,2022-12-01
10233,247,2021-08-24,2022-08-24
10234,248,2021-08-10,2022-08-10
10235,249,2021-11-25,2022-11-25
10236,250,2021-11-27,2022-11-27
10237,251,2021-12-30,2022-12-30
10238,252,2021-06-12,2022-06-12
10239,253,2021-09-20,2022-09-20
10240,254,2021-12-29,2022-12-29
10241,255,2021-10-31,2022-10-31
10242,256,2021-09-15,2022-09-15
10243,257,2021-12-24,2022-12-24
10244,258,2021-08-17,2022-08-17
10245,259,2021-10-19,2022-10-19
10246,260,2021-10-16,2022-10-16
10247,261,2021-06-30,2022-06-30
10248,262,2021-10-12,2022-10-12
10249,263,2021-11-11,2022-11-11
10250,264,2021-09-23,2022-09-23
10251,265,2021-10-17,2022-10-17
10252,266,2021-10-29,2022-10-29
10253,267,2021-12-05,2022-12-05
10254,268,2021-07-09,2022-07-09
10255,269,2021-10-22,2022-10-22
10256,270,2021-11-03,2022-11-03
10257,271,2021-07-30,2022-07-30
10258,272,2021-08-20,2022-08-20
10259,274,2021-05-13,2022-05-13
10260,275,2021-10-30,2022-10-30
10261,276,2021-11-16,2022-11-16
10262,277,2021-04-27,2022-04-27
10263,278,2021-11-22,2022-11-22
10264,279,2021-05-17,2022-05-17
10265,280,2021-02-28,2022-02-28
10266,281,2021-10-13,2022-10-13
10267,282,2021-12-04,2022-12-04
10268,283,2021-11-30,2022-11-30
10269,284,2021-08-06,2022-08-06
10270,285,2021-10-16,2022-10-16
10271,287,2021-08-08,2022-08-08
10272,289,2021-09-20,2022-09-20
10273,290,2021-11-28,2022-11-28
10274,291,2021-09-23,2022-09-23
10275,292,2021-11-22,2022-11-22
10276,293,2021-09-15,2022-09-15
10277,294,2021-11-16,2022-11-16
10278,295,2021-09-24,2022-09-24
10279,296,2021-10-10,2022-10-10
10280,297,2021-10-17,2022-10-17
10281,298,2021-11-16,2022-11-16
10282,299,2021-10-27,2022-10-27
10283,300,2021-09-07,2022-09-07
10284,301,2021-01-14,2022-01-14
10285,302,2021-10-28,2022-10-28
10286,303,2021-07-29,2022-07-29
10287,304,2021-06-06,2022-06-06
10288,305,2021-10-05,2022-10-05
10289,306,2021-08-20,2022-08-20
10290,307,2021-11-11,2022-11-11
10291,309,2021-09-23,2022-09-23
10292,310,2021-03-05,2022-03-05
10293,311,2021-11-28,2022-11-28
10294,312,2021-11-16,2022-11-16
10295,313,2021-12-27,2022-12-27
10296,314,2021-11-26,2022-11-26
10297,315,2021-06-11,2022-06-11
10298,316,2021-05-05,2022-05-05
10299,317,2021-08-10,2022-08-10
10300,318,2021-06-13,2022-06-13
10301,319,2021-08-23,2022-08-23
10302,320,2021-12-07,2022-12-07
10303,321,2021-04-14,2022-04-14
10304,322,2021-12-01,2022-12-01
10305,323,2021-09-11,2022-09-11
10306,324,2021-08-19,2022-08-19
10307,325,2021-08-17,2022-08-17
10308,326,2021-11-16,2022-11-16
10309,327,2021-06-20,2022-06-20
10310,328,2021-04-20,2022-04-20
10311,329,2021-10-18,2022-10-18
10312,330,2021-01-27,2022-01-27
10313,331,2021-11-09,2022-11-09
10314,332,2021-08-03,2022-08-03
10315,333,2021-09-02,2022-09-02
10316,334,2021-09-07,2022-09-07
10317,335,2021-12-14,2022-12-14
10318,336,2021-11-22,2022-11-22
10319,337,2021-12-26,2022-12-26
10320,338,2021-10-01,2022-10-01
10321,339,2021-08-21,2022-08-21
10322,340,2021-10-12,2022-10-12
10323,341,2021-10-13,2022-10-13
10324,342,2021-12-10,2022-12-10
10325,343,2021-11-23,2022-11-23
10326,344,2021-12-01,2022-12-01
10327,345,2021-09-22,2022-09-22
10328,346,2021-07-02,2022-07-02
10329,347,2021-10-30,2022-10-30
10330,348,2021-12-07,2022-12-07
10331,349,2021-10-13,2022-10-13
10332,350,2021-09-21,2022-09-21
10333,351,2021-12-15,2022-12-15
10334,352,2021-08-23,2022-08-23
10335,353,2021-08-11,2022-08-11
10336,354,2021-08-22,2022-08-22
10337,355,2021-12-30,2022-12-30
10338,356,2021-09-22,2022-09-22
10339,357,2021-03-08,2022-03-08
10340,358,2021-10-29,2022-10-29
10341,359,2021-09-19,2022-09-19
10342,360,2021-12-10,2022-12-10
10343,361,2021-09-18,2022-09-18
10344,362,2021-10-17,2022-10-17
10345,363,2021-09-26,2022-09-26
10346,364,2021-09-03,2022-09-03
10347,365,2021-11-18,2022-11-18
10348,366,2021-09-12,2022-09-12
10349,367,2021-12-16,2022-12-16
10350,368,2021-11-06,2022-11-06
10351,369,2021-05-17,2022-05-17
10352,370,2021-05-01,2022-05-01
10353,372,2021-09-20,2022-09-20
10354,373,2021-10-23,2022-10-23
10355,374,2021-02-20,2022-02-20
10356,375,2021-10-18,2022-10-18
10357,376,2021-08-25,2022-08-25
10358,377,2021-12-20,2022-12-20
10359,378,2021-10-20,2022-10-20
10360,379,2021-08-05,2022-08-05
10361,380,2021-11-10,2022-11-10
10362,381,2021-08-04,2022-08-04
10363,382,2021-08-08,2022-08-08
10364,383,2021-12-07,2022-12-07
10365,385,2021-11-25,2022-11-25
10366,386,2021-08-28,2022-08-28
10367,387,2021-07-28,2022-07-28
10368,388,2021-11-01,2022-11-01
10369,389,2021-02-19,2022-02-19
10370,390,2021-04-30,2022-04-30
10371,391,2021-08-15,2022-08-15
10372,392,2021-10-19,2022-10-19
10373,393,2021-08-31,2022-08-31
10374,394,2021-09-12,2022-09-12
10375,395,2021-08-24,2022-08-24
10376,396,2021-07-31,2022-07-31
10377,397,2021-06-07,2022-06-07
10378,398,2021-08-06,2022-08-06
10379,399,2021-12-05,2022-12-05
10380,400,2021-05-07,2022-05-07
10381,401,2021-08-02,2022-08-02
10382,402,2021-09-16,2022-09-16
10383,403,2021-12-14,2022-12-14
10384,404,2021-12-22,2022-12-22
10385,405,2021-10-10,2022-10-10
10386,406,2021-10-17,2022-10-17
10387,407,2021-03-10,2022-03-10
10388,409,2021-05-14,2022-05-14
10389,410,2021-11-11,2022-11-11
10390,411,2021-11-26,2022-11-26
10391,413,2021-04-13,2022-04-13
10392,414,2021-08-10,2022-08-10
10393,415,2021-12-27,2022-12-27
10394,416,2021-12-24,2022-12-24
10395,417,2021-08-14,2022-08-14
10396,418,2021-12-14,2022-12-14
10397,419,2021-09-04,2022-09-04
10398,420,2021-08-02,2022-08-02
10399,421,2021-09-04,2022-09-04
10400,422,2021-11-10,2022-11-10
10401,423,2021-12-10,2022-12-10
10402,424,2021-12-30,2022-12-30
10403,425,2021-11-02,2022-11-02
10404,427,2021-09-27,2022-09-27
10405,428,2021-12-15,2022-12-15
10406,429,2021-08-29,2022-08-29
10407,430,2021-12-15,2022-12-15
10408,431,2021-08-05,2022-08-05
10409,432,2021-09-02,2022-09-02
10410,433,2021-11-29,2022-11-29
10411,434,2021-10-22,2022-10-22
10412,435,2021-12-08,2022-12-08
10413,436,2021-09-24,2022-09-24
10414,437,2021-09-02,2022-09-02
10415,438,2021-08-18,2022-08-18
10416,440,2021-09-07,2022-09-07
10417,441,2021-12-21,2022-12-21
10418,442,2021-09-29,2022-09-29
10419,443,2021-08-02,2022-08-02
10420,444,2021-12-13,2022-12-13
10421,445,2021-09-08,2022-09-08
10422,446,2021-09-08,2022-09-08
10423,447,2021-09-27,2022-09-27
10424,448,2021-10-19,2022-10-19
10425,449,2021-09-01,2022-09-01
10426,450,2021-12-31,2022-12-31
10427,451,2021-04-04,2022-04-04
10428,452,2021-10-07,2022-10-07
10429,453,2021-10-03,2022-10-03
10430,454,2021-08-13,2022-08-13
10431,455,2021-05-26,2022-05-26
10432,456,2021-12-28,2022-12-28
10433,457,2021-10-31,2022-10-31
10434,458,2021-10-12,2022-10-12
10435,459,2021-02-23,2022-02-23
10436,460,2021-12-06,2022-12-06
10437,461,2021-11-08,2022-11-08
10438,462,2021-09-11,2022-09-11
10439,463,2021-08-14,2022-08-14
10440,465,2021-09-11,2022-09-11
10441,466,2021-11-20,2022-11-20
10442,467,2021-02-10,2022-02-10
10443,468,2021-09-23,2022-09-23
10444,469,2021-07-19,2022-07-19
10445,470,2021-11-11,2022-11-11
10446,472,2021-10-18,2022-10-18
10447,473,2021-12-24,2022-12-24
10448,474,2021-09-08,2022-09-08
10449,475,2021-12-02,2022-12-02
10450,476,2021-12-29,2022-12-29
10451,477,2021-10-21,2022-10-21
10452,478,2021-09-14,2022-09-14
10453,479,2021-08-03,2022-08-03
10454,480,2021-06-01,2022-06-01
10455,481,2021-01-13,2022-01-13
10456,482,2021-09-23,2022-09-23
10457,483,2021-09-27,2022-09-27
10458,485,2021-11-23,2022-11-23
10459,487,2021-12-04,2022-12-04
10460,488,2021-12-21,2022-12-21
10461,490,2021-12-03,2022-12-03
10462,491,2021-10-05,2022-10-05
10463,492,2021-12-17,2022-12-17
10464,493,2021-08-30,2022-08-30
10465,494,2021-08-06,2022-08-06
10466,495,2021-12-26,2022-12-26
10467,497,2021-10-12,2022-10-12
10468,498,2021-08-13,2022-08-13
10469,499,2021-10-29,2022-10-29
10470,500,2021-09-22,2022-09-22
10471,502,2021-10-25,2022-10-25
10472,503,2021-09-13,2022-09-13
10473,504,2021-11-29,2022-11-29
10474,505,2021-08-21,2022-08-21
10475,506,2021-08-16,2022-08-16
10476,507,2021-09-19,2022-09-19
10477,508,2021-08-07,2022-08-07
10478,510,2021-10-11,2022-10-11
10479,512,2021-12-02,2022-12-02
10480,513,2021-12-29,2022-12-29
10481,514,2021-10-20,2022-10-20
10482,515,2021-08-15,2022-08-15
10483,517,2021-10-23,2022-10-23
10484,518,2021-11-02,2022-11-02
10485,519,2021-12-16,2022-12-16
10486,520,2021-10-09,2022-10-09
10487,521,2021-09-25,2022-09-25
10488,522,2021-09-29,2022-09-29
10489,523,2021-05-07,2022-05-07
10490,524,2021-10-25,2022-10-25
10491,525,2021-03-04,2022-03-04
10492,526,2021-11-02,2022-11-02
10493,527,2021-09-25,2022-09-25
10494,528,2021-11-13,2022-11-13
10495,529,2021-02-14,2022-02-14
10496,530,2021-08-22,2022-08-22
10497,531,2021-10-08,2022-10-08
10498,532,2021-12-11,2022-12-11
10499,533,2021-12-28,2022-12-28
10500,534,2021-12-27,2022-12-27
10501,535,2021-12-02,2022-12-02
10502,536,2021-08-12,2022-08-12
10503,537,2021-11-06,2022-11-06
10504,539,2021-10-16,2022-10-16
10505,540,2021-10-31,2022-10-31
10506,543,2021-10-01,2022-10-01
10507,544,2021-08-19,2022-08-19
10508,545,2021-08-03,2022-08-03
10509,546,2021-11-28,2022-11-28
10510,547,2021-09-25,2022-09-25
10511,549,2021-08-24,2022-08-24
10512,550,2021-11-19,2022-11-19
10513,551,2021-09-07,2022-09-07
10514,553,2021-06-03,2022-06-03
10515,554,2021-12-09,2022-12-09
10516,555,2021-02-12,2022-02-12
10517,556,2021-05-01,2022-05-01
10518,557,2021-08-27,2022-08-27
10519,558,2021-09-15,2022-09-15
10520,559,2021-11-11,2022-11-11
10521,560,2021-11-28,2022-11-28
10522,561,2021-10-23,2022-10-23
